source_dataset,source_track_id,title,artist,album,composer,duration,year,audio_path,license_title,license_url,source_url,license_type,license_code,copyright_status,attribution_required,commercial_use_allowed,modification_allowed,monetization_allowed,recording_public_domain
FMA,02_0459,ego,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0459.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_C10_ego,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,06_0495,Time Lines,Pete Lund,"netBloc Vol. 42: Life, The Universe & Everything",,,2013,fma/06_0495.mp3,CC-BY-ND 3.0,https://creativecommons.org/licenses/by-nd/3.0/,http://freemusicarchive.org/music/Pete_Lund/netBloc_Vol_42_Life_The_Universe__Everything/04_-_Pete_Lund_-_Time_Lines,CC_BY_ND,by-nd,PROTECTED,True,True,False,True,False
FMA,06_0170,Deep Blue (2005),Antony Raijekov,#CC-10 Europe Mixtape,,,2012,fma/06_0170.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Antony_Raijekov/CC-10_Europe_Mixtape/Deep_Blue_2005,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,01_0494,Kolo Iz Sumadije,Zlatne Uste Balkan Brass Band,Live from the 2010 Golden Festival,,,2010,fma/01_0494.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Zlatne_Uste_Balkan_Brass_Band/Live_from_the_2010_Golden_Festival_z/Zlatne_Uste_Balkan_Brass_Band_-_01_-_Kolo_Iz_Sumadija,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,04_0135,Freakonomics Dub,DuBoLoGy,Dub Lab,,,2011,fma/04_0135.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/DuBoLoGy/Dub_Lab/3_-_DuBoLoGy_-_Freakonomics_Dub,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,05_0397,Last Flight Home (Marc Burt remix),Marc Burt,Best Bytes Volume 1,,,2012,fma/05_0397.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Marc_Burt/Best_Bytes_Volume_1/03--Marc_Burt--Last_Flight_Home_Marc_Burt_remix,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,02_0413,The Banshee. Gravel Walks. The Old Copperplate,Sláinte,Cup of Tea,,,2010,fma/02_0413.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Slinte/Cup_of_Tea/slainte_-_01_-_the_banshee_gravel_walks_the_old_copperplate,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0443,fahr far fun,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0443.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_B03_fahr_far_fun,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,07_0342,Gato,Rod Hamilton,Teal,,,2013,fma/07_0342.mp3,CC-BY-ND 3.0,https://creativecommons.org/licenses/by-nd/3.0/,http://freemusicarchive.org/music/Rod_Hamilton/Teal/Rod_Hamilton_-_Teal_-_05_Gato,CC_BY_ND,by-nd,PROTECTED,True,True,False,True,False
FMA,05_0255,Bat Glasses,Waylon Thornton,Baladora,,,2012,fma/05_0255.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Waylon_Thornton/Baladora/Bat_Glasses,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,04_0141,Nuf a dem suffering,Friglob,Life is inna riddim,,,2011,fma/04_0141.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Friglob/Life_is_inna_riddim/1_-_Friglob_-_Nuf_a_dem_suffering,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0264,Trapped,Kellee Maize,Integration,,,2013,fma/06_0264.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Kellee_Maize/Integration/Trapped,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,01_0058,Fools With Tools,Koonda Holaa,10 Acres of the Finest Sand,,,2009,fma/01_0058.mp3,CC-BY-NC 2.5,https://creativecommons.org/licenses/by-nc/2.5/,http://freemusicarchive.org/music/Koonda_Holaa/10_Acres_of_the_Finest_Sand/Fools_With_Tools,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,05_0069,Sleepin',Jahzzar,Newborn,,,2012,fma/05_0069.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Jahzzar/Newborn/03_-_Sleepin,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0432,"the beginning, actually",File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0432.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_A01_the_beginning_actually,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,01_0421,Length and Brecht /Synaecide Remix/,Halogen,IDMf004 - Length and Brecht (Remixed),,,2010,fma/01_0421.mp3,CC-BY-ND 3.0,https://creativecommons.org/licenses/by-nd/3.0/,http://freemusicarchive.org/music/Halogen/IDMf004_-_Length_and_Brecht_Remixed/02_Length_and_Brecht_Synaecide_Remix,CC_BY_ND,by-nd,PROTECTED,True,True,False,True,False
FMA,06_0079,Greensleeves,Howie Mitchell & Ruth Meyer,"Duets on Double Dulcimer - Aug. 8, 1962",,,2012,fma/06_0079.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Howie_Mitchell__Ruth_Meyer/Duets_on_Double_Dulcimer_-_Aug_8_1962/01_Greensleeves,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0398,Sad But True (Non-Album Track),Mported Flows,Master Plan,,,2013,fma/07_0398.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Mported_Flows/Master_Plan/06_-_Sad_But_True_Non-Album_Track,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,05_0349,"Kids Playing Soccer in Park Shouting and Arguing, Kalemegdan Park, Belgrade, Serbia",Tomlija,Walla Walla Walla,,,2012,fma/05_0349.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Tomlija/Walla_Walla_Walla/Walla_Walla_Walla_-_Tomlija_-_Kids_Playing_Soccer_in_Park_Shouting_and_Arguing_Kalemegdan_Park_Belgrade_Serbia,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,07_0002,New England is Interesting (reprise),BOPD,Old Paper Houses Soundtrack,,,2013,fma/07_0002.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/BOPD/Old_Paper_Houses/NE_is_Interesting_Glass_reprise,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,02_0470,Citylife (Meme vs Xan),Meme,Meme vs Xan,,,2010,fma/02_0470.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Meme/Meme_vs_Xan/Citylife_Meme_vs_Xan,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0450,rock around the click,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0450.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_B11_rock_around_the_click,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,07_0485,Finale,Muhmood,Tamara and Demon,,,2013,fma/07_0485.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Muhmood/Tamara_and_Demon/09_muhmood_-_finale,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,01_0411,While She Sleeps (Morning Edit),The Lights Galaxia,Global EP,,,2010,fma/01_0411.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/The_Lights_Galaxia/Global_EP/While_She_Sleeps_morning_edit,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0011,Noam Chomsky's Corporate Carbohydrate Surprise,Quelle Fromage,Monorave Compo,,,2012,fma/06_0011.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Quelle_Fromage/Monorave_Compo/HEXAWE_-_MONORAVE_compo_-_05_Noam_Chomskys_Corporate_Carbohydrate_Surprise_by_Quelle_Fromage,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,07_0003,New England Dawn Salendro,BOPD,Old Paper Houses Soundtrack,,,2013,fma/07_0003.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/BOPD/Old_Paper_Houses/NE_is_Interesting_C22_m1,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,06_0412,T800,Jahzzar,Crime Scene,,,2013,fma/06_0412.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Jahzzar/Crime_Scene/T800,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0453,si los curas,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0453.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_C03_si_los_curas,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,02_0507,The Sound & The Sea,Big Blood,Operators & Things,,,2010,fma/02_0507.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Operators__Things/The_Sound__The_Sea,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,05_0335,Party City,LAZY,Obsession,,,2012,fma/05_0335.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/LAZY/Obsession/Party_City,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,03_0234,Leafless Quince Tree,Rolemusic,Straw Fields,,,2011,fma/03_0234.mp3,CC-BY 4.0,https://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Rolemusic/Straw_Fields/02_rolemusic_-_leafless_quince_tree,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,02_0083,Bubaran UDAN MAS,Gamelan Nyai Saraswati,An Evening of Javanese Music and Dance,,,2010,fma/02_0083.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Gamelan_Nyai_Saraswati/An_Evening_of_Javanese_Music_and_Dance/gamelan_nyai_saraswati_-_06_-_bubaran_udan_mas,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,05_0513,Encontrei (feat. Agir),Dengaz,AHYA,,,2012,fma/05_0513.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Dengaz/AHYA/04_Encontrei_feat_Agir,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,01_0384,kolorowe wody,Katapulto,Purity and Danger,,,2009,fma/01_0384.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/Katapulto/Purity_and_Danger/2kolorowe_wody,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,01_0085,Stalker,You Are My Everything,netBloc Vol. 13: Color in a world of monochrome,,,2009,fma/01_0085.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/You_Are_My_Everything/netBloc_Vol_13_Color_in_a_world_of_monochrome/Stalker,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0092,Watch Her Fly,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",,,2013,fma/07_0092.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Orange_Peels/Live_on_WFMUs_Three_Chord_Monte_with_Joe_Belock_-_June_4_2013/Orange_Peels_-_07_-_Watch_Her_Fly,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,05_0199,Préparatifs dans la Salle de Rédaction,Monroeville Music Center,Le Progrès,,,2012,fma/05_0199.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Monroeville_Music_Center/Le_Progrs/Monroeville_Music_Center_-_Le_Progrs_-_02_Prparatifs_dans_la_Salle_de_Rdaction,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,04_0302,Happiness Is,Podington Bear,Egress,,,2011,fma/04_0302.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Podington_Bear/Egress/01_Happiness_Is,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,03_0457,rock n roll parte I,La Mugre Roja,Rock n roll EP,,,2011,fma/03_0457.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/La_Mugre_Roja/20110721224709348/rock_n_roll_parte_I,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0434,and who gives a shit,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0434.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_A03_and_who_gives_a_shit,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,03_0120,Meri Gori Gori,Kiran Ahluwalia,"Live on WFMU's Transpacific Sound Paradise broadcast from Barbès, Sep. 13 2008",,,2011,fma/03_0120.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Kiran_Ahluwalia/Live_on_WFMUs_Transpacific_Sound_Paradise_broadcast_from_Barbs_Sep_13_2008/Kiran_Ahluwalia_-_01_-_Meri_Gori_Gori,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,02_0298,Laugh Tracks,Garmisch,Garmisch,,,2010,fma/02_0298.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Garmisch/Garmisch/06_-_Laugh_Tracks,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0350,Forgotten Machines,Decktonic,Forgotten Machines,,,2013,fma/06_0350.mp3,CC-BY 4.0,https://creativecommons.org/licenses/by/4.0/,http://freemusicarchive.org/music/Decktonic/Forgotten_Machines/Decktonic_-_Forgotten_Machines_-_01_Forgotten_Machines,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,07_0126,Fifth World,Psychadelik Pedestrian,Nocturnia,,,2013,fma/07_0126.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Psychadelik_Pedestrian/Nocturnia/06_-_Psychadelik_Pedestrian_-_Fifth_World,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,06_0409,Battle,Jahzzar,Crime Scene,,,2013,fma/06_0409.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Jahzzar/Crime_Scene/Battle_1863,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0446,sardana,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0446.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_B06_sardana,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,04_0380,The Painting I Made,The Golden Hours,Spooky EP,,,2011,fma/04_0380.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/The_Golden_Hours/Spooky_EP/4_the_painting_i_made,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,01_0142,Upbeat Style,Mr. Spastic,8 to 16 Bit,,,2009,fma/01_0142.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Mr_Spastic/8_to_16_Bit/Upbeat_Style,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,01_0473,paris-children,Sawako,Summer Tour,,,2010,fma/01_0473.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Sawako/Summer_Tour/04paris-children,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,05_0210,NYC,Action Davis,Beats EP,,,2012,fma/05_0210.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Action_Davis/Beats_EP/Action_Davis_-_Beats_EP_-_05_NYC,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,05_0518,Motivation (feat. Carolina Deslandes),Dengaz,AHYA,,,2012,fma/05_0518.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Dengaz/AHYA/09_Motivation_feat_Carolina_Deslandes,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0451,la valse Ã  mille echos,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0451.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_B12_la_valse_a_mille_echos,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,01_0335,Penguin,Ergo Phizmiz,"Outtakes from ""The Snow Flea""",,,2009,fma/01_0335.mp3,CC-BY-NC-SA 2.0,https://creativecommons.org/licenses/by-nc-sa/2.0/,http://freemusicarchive.org/music/Ergo_Phizmiz/Outtakes_from_The_Snow_Flea/Penguin,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,03_0193,When Monsters Want to Dance,Joanna Sandsmark,Monstrous Melodies,,,2011,fma/03_0193.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Joanna_Sandsmark/Monstrous_Melodies/kzz005_-_03_-_joanna_sandsmark_-_when_monsters_want_to_dance,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,01_0474,paris-stationloop,Sawako,Summer Tour,,,2010,fma/01_0474.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Sawako/Summer_Tour/05paris-stationloop,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,01_0030,Taps - America The Beautiful (Medley),Obi Best,vosotros presents: ¡ YES WE PUEDE !,,,2009,fma/01_0030.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Obi_Best/vosotros_presents__YES_WE_PUEDE_/Taps_-_America_The_Beautiful_Medley,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,01_0113,Let Me Go,STEEP,netBloc Vol. 05: The threat at Goliath's feet...,,,2009,fma/01_0113.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/STEEP/netBloc_Vol_05_The_threat_at_Goliaths_feet/Let_Me_Go,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0436,surf ace noise,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0436.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_A06_surf_ace_noise,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,07_0244,Treat Her Like a Sailor,Nisi Period,Soon the Love Balloon Will Pop,,,2013,fma/07_0244.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Nisi_Period_1635/Soon_the_Love_Balloon_Will_Pop_1333/06_Treat_Her_Like_a_Sailor,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0382,Moorlough shore,Aislinn,Aislinn,,,2013,fma/07_0382.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Aislinn/Aislinn/05_-_Aislinn_-_Moorlough_shore,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,07_0266,Gravity,Josh Woodward,Dirty Wings,,,2013,fma/07_0266.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Josh_Woodward/Dirty_Wings/JoshWoodward-DW-04-Gravity,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,06_0469,Whistle Work,Podington Bear,Joyful,Chad Crouch,,2013,fma/06_0469.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Podington_Bear/Joyful/Whistle_Work,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,07_0509,Wet Socks,Jahzzar,Viikinsaari,,,2013,fma/07_0509.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Jahzzar/Viikinsaari/Wet_Socks,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,01_0382,karaoke megablast,Katapulto,Purity and Danger,,,2009,fma/01_0382.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/Katapulto/Purity_and_Danger/4karaoke_megablast,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,00_0017,When I Arive,Ed Askew,Blue Piano,,,2008,fma/00_0017.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/When_I_Arive,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,04_0501,Taya Vecher,Niva,Live at the 2012 Golden Festival,,,2012,fma/04_0501.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Niva/Niva_Live_at_the_2012_Golden_Festival/Niva_-_02_-_Taya_Vecher,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,07_0275,But It Did,Josh Woodward,Dirty Wings,,,2013,fma/07_0275.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Josh_Woodward/Dirty_Wings/JoshWoodward-DW-06-ButItDid,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,03_0274,Beggin' Dogs,Obits,Live at Caledonia Lounge 3/21/2011,,,2011,fma/03_0274.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Obits/Live_at_Caledonia_Lounge_32111/Beggin_Dogs,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,04_0525,KEnLO's WorKouT,Alaclair Ensemble,This Is America,,,2012,fma/04_0525.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Alaclair_Ensemble/This_Is_America/Alaclair_Ensemble_-_AMERICA_-_05_KEnLOs_WorKouT,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0442,moi non plus,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0442.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_B02_moi_non_plus,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,06_0509,Chasing Butterflies into the Snow,krackatoa,Dining On Backs of the Brave,,,2013,fma/06_0509.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/krackatoa/Dining_On_Backs_of_the_Brave/Krackatoa_-_Dining_on_Backs_of_the_Brave_-_03_Chasing_Butterflies_into_the_Snow,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,04_0504,Zapevala Sojka Ptica / Ajdevano,Echidna,Live at the 2012 Golden Festival,,,2012,fma/04_0504.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Echidna/Greek_Rembetika_Live_at_the_2012_Golden_Festival_Rainbow_Room/Echidna_-_04_-_Zapevala_Sojka_Ptica_and_Ajdevano,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,05_0362,David's Tune,Howie Mitchell,Early 70s,,,2012,fma/05_0362.mp3,CC-BY 3.0,https://creativecommons.org/licenses/by/3.0/,http://freemusicarchive.org/music/Howie_Mitchell/Early_70s/01_DavidsTune,CC_BY,by,PROTECTED,True,True,True,True,False
FMA,02_0104,Lullaby,_ghost,ccMixter,,,2010,fma/02_0104.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/_ghost/ccMixter/ghost_-_Lullaby,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,07_0121,The Profiteers,Rations,"""Martyrs and Prisoners""",,,2013,fma/07_0121.mp3,CC-BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,http://freemusicarchive.org/music/Rations/Martyrs_and_Prisoners/05_The_Profiteers,CC_BY_SA,by-sa,PROTECTED,True,True,True,True,False
FMA,02_0444,name that tune,File Under Toner,"This Is The End, Beautiful Friend",,,2010,fma/02_0444.mp3,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,http://freemusicarchive.org/music/File_Under_Toner/This_Is_The_End_Beautiful_Friend/hr061_B04_name_that_tune,CC0,cc0,PUBLIC_DOMAIN,False,True,True,True,True
FMA,07_0222,Back (In Time) To (Save) The Future,Dr. Wylie,The Trillmont Playbook,,,2013,fma/07_0222.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Dr_Wylie/The_Trillmont_Playbook/01_Back_In_Time_To_Save_The_Future,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
