source_dataset,source_track_id,title,artist,album,composer,duration,year,audio_path,license_title,license_url,source_url,license_type,license_code,copyright_status,attribution_required,commercial_use_allowed,modification_allowed,monetization_allowed,recording_public_domain
FMA,21159,Home Is Where The Trash Is,Roglok,Out Of Disorder,,,2009,fma/021159.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Home_Is_Where_The_Trash_Is,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21160,Rodolfo,Roglok,Out Of Disorder,,,2009,fma/021160.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Rodolfo,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21161,Desert Of Time,Roglok,Out Of Disorder,,,2009,fma/021161.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Desert_Of_Time,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21162,:P,Roglok,Out Of Disorder,,,2009,fma/021162.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/P,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21163,Topskore,Roglok,Out Of Disorder,,,2009,fma/021163.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Topskore,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21164,Anti Vanishing Spray,Roglok,Out Of Disorder,,,2009,fma/021164.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Anti_Vanishing_Spray,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21165,Tarty Prash,Roglok,Out Of Disorder,,,2009,fma/021165.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Tarty_Prash,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21166,Carry On Carillon,Roglok,Out Of Disorder,,,2009,fma/021166.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Carry_On_Carillon,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21167,Bouncy Castle,Roglok,Out Of Disorder,,,2009,fma/021167.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Bouncy_Castle,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21168,Europe,Roglok,Out Of Disorder,,,2009,fma/021168.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Europe,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21169,Squarehead,Roglok,Out Of Disorder,,,2009,fma/021169.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Roglok/Out_Of_Disorder/Squarehead,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21184,Lulu's Lips,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021184.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Lulus_Lips,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21185,To Where,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021185.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/To_Where,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21186,Tattoo,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021186.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Tattoo,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21187,Uncertain Memory,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021187.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Uncertain_Memory,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21188,Celebrate The Mundane,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021188.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Celebrate_The_Mundane,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21189,Landscape,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021189.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Landscape,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21190,Rattled Call,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021190.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Rattled_Call,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21191,Give Me Shapes,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021191.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Give_Me_Shapes,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21192,Out Of Body Experience,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021192.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Out_Of_Body_Experience,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21193,Strangers,Grass Widow,Live on Nat Roe's show on WFMU 11/7/2009,,,2009,fma/021193.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Grass_Widow/Live_on_Nat_Roes_show_on_WFMU_1172009/Strangers,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21226,Brilliant Daze (days are confused mix),Pat Chilla The Beat Gorilla,ccMixter,,,2009,fma/021226.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Pat_Chilla_The_Beat_Gorilla/ccMixter/Brilliant_Daze_days_are_confused_mix,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,21227,Desaprendere feat. Silvia O (KC's Silky Jazz Mix),KCentric,ccMixter,,,2009,fma/021227.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/KCentric/ccMixter/Desaprendere_feat_Silvia_O_KCs_Silky_Jazz_Mix,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,21228,Dig Deep Mix,Lasswell,ccMixter,,,2009,fma/021228.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Lasswell/ccMixter/Dig_Deep_Mix,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,21230,Magic In Your Eyes [Omni Vista's Rio Mix] (ft. Songboy3),Omni Vista,ccMixter,,,2009,fma/021230.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Omni_Vista/ccMixter/Magic_In_Your_Eyes_Omni_Vistas_Rio_Mix_ft_Songboy3,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,21231,"Not Like That-Collaboration Mix (ft. Mindmovie, Peter (Paddy) Bussmeier)",TheJoe,ccMixter,,,2009,fma/021231.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/TheJoe/ccMixter/Not_Like_That-Collaboration_Mix_ft_Mindmovie_Peter_Paddy_Bussmeier,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,21232,Where I Stand,Alex077,ccMixter,,,2009,fma/021232.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Alex077/ccMixter/Where_I_Stand,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,21234,Youre My Everything (ft. Beckford),mykleanthony,ccMixter,,,2009,fma/021234.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/mykleanthony/ccMixter/Youre_My_Everything_ft_Beckford,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,21275,Summer Carnival '96,Hally,FM Ongen Super Maniacs,,,2009,fma/021275.mp3,CC-BY-NC-ND 2.1,https://creativecommons.org/licenses/by-nc-nd/2.1/,http://freemusicarchive.org/music/Hally/FM_Ongen_Super_Maniacs/12_Summer_Carnival_96,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21276,GENOCIDE,Utabi/Hally,FM Ongen Super Maniacs,,,2009,fma/021276.mp3,CC-BY-NC-ND 2.1,https://creativecommons.org/licenses/by-nc-nd/2.1/,http://freemusicarchive.org/music/UtabiHally/FM_Ongen_Super_Maniacs/GENOCIDE,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21279,'88 ACID REVIVAL,Mack,FM Ongen Super Maniacs,,,2009,fma/021279.mp3,CC-BY-NC-ND 2.1,https://creativecommons.org/licenses/by-nc-nd/2.1/,http://freemusicarchive.org/music/Mack/FM_Ongen_Super_Maniacs/88_ACID_REVIVAL,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21282,Tekkno is HardCore,Mack,FM Ongen Super Maniacs,,,2009,fma/021282.mp3,CC-BY-NC-ND 2.1,https://creativecommons.org/licenses/by-nc-nd/2.1/,http://freemusicarchive.org/music/Mack/FM_Ongen_Super_Maniacs/Tekkno_is_HardCore,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21302,Two Steps,Home Blitz,Out of Phase,,,2009,fma/021302.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Home_Blitz/Out_of_Phase/Two_Steps,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21345,Rythmeache,Iso Brown,Concrete,,,2009,fma/021345.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Iso_Brown/Concrete/Rythmeache,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21349,Izometric,Iso Brown,Concrete,,,2009,fma/021349.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Iso_Brown/Concrete/Izometric,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21351,Une furieuse envie,Iso Brown,Concrete,,,2009,fma/021351.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Iso_Brown/Concrete/Une_furieuse_envie,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21352,Plan marketing,Iso Brown,Concrete,,,2009,fma/021352.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Iso_Brown/Concrete/Plan_marketing,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21353,Nada,Iso Brown,Concrete,,,2009,fma/021353.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Iso_Brown/Concrete/Nada,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21363,Love,Bakers At Dawn,You Must Hide Your Love Forever,,,2009,fma/021363.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Bakers_At_Dawn/You_Must_Hide_Your_Love_Forever/Love_1568,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21400,Un Don D'ovules Porteur De Vie,Montag,Spring,,,2009,fma/021400.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Montag/Spring/Un_Don_Dovules_Porteur_De_Vie,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21401,Did The Red Sea Part?,Ghost Bees,Spring,,,2009,fma/021401.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Ghost_Bees/Spring/Did_The_Red_Sea_Part,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21402,"Oh, Chicken Feathers!",Liger,Spring,,,2009,fma/021402.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Liger/Spring/Oh_Chicken_Feathers,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21403,Pony Rides,Candy Claws,Spring,,,2009,fma/021403.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Candy_Claws/Spring/Candy_Claws-Pony_Rides,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21404,Island Grows,Airships,Spring,,,2009,fma/021404.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Airships/Spring/Island_Grows,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21405,Using Tacos To Catch A Thief,Polichinelle,Spring,,,2009,fma/021405.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Polichinelle/Spring/Using_Tacos_To_Catch_A_Thief,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21409,"Japanese Robot Likes Sushi, Fears President",Peter Fuhry,Spring,,,2009,fma/021409.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Peter_Fuhry/Spring/Japanese_Robot_Likes_Sushi_Fears_President,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21410,A Day To Float The Bahnar Boat,These United States,Spring,,,2009,fma/021410.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/These_United_States/Spring/A_Day_To_Float_The_Bahnar_Boat,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21414,(From Up Here) She Looks Like An Angel Now,Binärpilot,Summer,,,2009,fma/021414.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Binrpilot/Summer/From_Up_Here_She_Looks_Like_An_Angel_Now,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21415,Cleveland Official Blasts Teen Thug,Blaerg,Summer,,,2009,fma/021415.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Blaerg/Summer/Cleveland_Official_Blasts_Teen_Thug,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21416,Bianca Freire Fucks A Few Fresh Veggies,Oxygenfad,Summer,,,2009,fma/021416.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Oxygenfad/Summer/Bianca_Freire_Fucks_A_Few_Fresh_Veggies,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21418,Vermont Takes On Detroit,Duran Duran Duran,Summer,,,2009,fma/021418.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Duran_Duran_Duran/Summer/Vermont_Takes_On_Detroit,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21419,Spice Girls Team Up,Poor Jiffy,Summer,,,2009,fma/021419.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Poor_Jiffy/Summer/Spice_Girls_Team_Up,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21420,Drinking Songs That Put Yours To Shame,Dev/Null,Summer,,,2009,fma/021420.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/DevNull/Summer/Drinking_Songs_That_Put_Yours_To_Shame,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21422,Cleaning San Fran Oil Spill With Hair Mats And Mushrooms,Mochipet,Summer,,,2009,fma/021422.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Mochipet/Summer/Cleaning_San_Fran_Oil_Spill_With_Hair_Mats_And_Mushrooms,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21423,Birds Dazed And Confused,Terminal 11,Summer,,,2009,fma/021423.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Terminal_11/Summer/Birds_Dazed_And_Confused,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21424,Deforestation Of Brazil's Amazon Rises Sharply,Scrambled Mache,Summer,,,2009,fma/021424.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Scrambled_Mache/Summer/Deforestation_Of_Brazils_Amazon_Rises_Sharply,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21426,Out Of Season,Wisp,Summer,,,2009,fma/021426.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Wisp/Summer/Out_Of_Season_1823,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21522,Shacked Up In Yr Egyptian Tomb,The Axemen,Live at WFMU on Brian Turner's show 11/24/2009,,,2009,fma/021522.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/The_Axemen/Live_at_WFMU_on_Brian_Turners_show_11242009/The_Axemen_-_03_-_Shacked_Up_In_Yr_Egyptian_Tomb_1312,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21527,Presto,Andrew Christopher Smith,"Wallace, for String Quartet",,,2009,fma/021527.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Andrew_Christopher_Smith/Wallace/wallace-1_1543,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21528,Rondo,Andrew Christopher Smith,"Wallace, for String Quartet",,,2009,fma/021528.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Andrew_Christopher_Smith/Wallace/wallace-2_1814,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21529,Pizz,Andrew Christopher Smith,"Wallace, for String Quartet",,,2009,fma/021529.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Andrew_Christopher_Smith/Wallace/wallace-3_1623,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21530,Geese,Andrew Christopher Smith,"Wallace, for String Quartet",,,2009,fma/021530.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Andrew_Christopher_Smith/Wallace/wallace-4_1898,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21532,Chorale,Andrew Christopher Smith,"Wallace, for String Quartet",,,2009,fma/021532.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Andrew_Christopher_Smith/Wallace/wallace-6_1069,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21533,Very Slow,Andrew Christopher Smith,"Wallace, for String Quartet",,,2009,fma/021533.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Andrew_Christopher_Smith/Wallace/wallace-7_1858,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21542,Variations,Andrew Christopher Smith,"Wallace, for String Quartet",,,2009,fma/021542.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Andrew_Christopher_Smith/Wallace/wallace-5_1951_1513,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21555,"Future, and It Doesn't Work",Starscream,"Future, and It Doesn't Work",,,2009,fma/021555.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Starscream/Future_and_It_Doesnt_Work/8bp099-05-starscream-future_and_it_doesnt_work_1344,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21556,Rise of Space,Starscream,"Future, and It Doesn't Work",,,2009,fma/021556.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Starscream/Future_and_It_Doesnt_Work/8bp099-01-starscream-rise_of_space_1970,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21557,Space Party Anthem,Starscream,"Future, and It Doesn't Work",,,2009,fma/021557.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Starscream/Future_and_It_Doesnt_Work/8bp099-02-starscream-space_party_anthem_1651,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21558,Gravity in Terms of Space-Time,Starscream,"Future, and It Doesn't Work",,,2009,fma/021558.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Starscream/Future_and_It_Doesnt_Work/8bp099-03-starscream-gravity_in_terms_of_space-time_1380,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21559,Kepler's Star Catalog,Starscream,"Future, and It Doesn't Work",,,2009,fma/021559.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Starscream/Future_and_It_Doesnt_Work/8bp099-04-starscream-keplers_star_catalog_1629,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21565,Funny People,Santosh,The Book Of Moron,,,2009,fma/021565.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Santosh/The_Book_Of_Moron/1-Santosh-Funny_People_1982,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21569,Mongo Bongo,Santosh,The Book Of Moron,,,2009,fma/021569.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Santosh/The_Book_Of_Moron/5-Santosh-Mongo_Bongo_1424,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21587,Polka Of Wrath,Santosh,The Book Of Moron,,,2009,fma/021587.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Santosh/The_Book_Of_Moron/11-Santosh-Polka_Of_Wrath_1649_1854,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21652,My Best Friend,Volumina,"This is our home, please come in!",,,2009,fma/021652.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Volumina/This_is_our_home_please_come_in/1-Volumina-My_Best_Friend_1039,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21657,Study For A Pop Band,Volumina,"This is our home, please come in!",,,2009,fma/021657.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Volumina/This_is_our_home_please_come_in/6-Volumina-Study_For_A_Pop_Band_1273,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,21672,Bad Love,Guidance Counselor,Live at Pdx Pop Now '09,,,2009,fma/021672.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Guidance_Counselor/Live_at_Pdx_Pop_Now_09/Guidance_Counselor_-_1_-_Bad_Love_1901,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21676,Life is Glass,Guidance Counselor,Live at Pdx Pop Now '09,,,2009,fma/021676.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Guidance_Counselor/Live_at_Pdx_Pop_Now_09/Guidance_Counselor_-_5_-_Life_is_Glass_1311,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,21677,I Don't Wanna Speak,Guidance Counselor,Live at Pdx Pop Now '09,,,2009,fma/021677.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Guidance_Counselor/Live_at_Pdx_Pop_Now_09/Guidance_Counselor_-_6_-_I_Dont_Wanna_Speak_1326,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
